anaerobic glycerol-3-phosphate dehydrogenase,"glpC"" // ""glpB"" // ""glpA",TUPLE // ANGLYC3PDEHYDROGSUBUNITC-MONOMER // 1 // TUPLE // ANGLYC3PDEHYDROGSUBUNITB-MONOMER // 1 // TUPLE // ANGLYC3PDEHYDROGSUBUNITA-MONOMER // 1,"anaerobic glycerol-3-phosphate dehydrogenase subunit C"" // ""anaerobic glycerol-3-phosphate dehydrogenase subunit B"" // ""anaerobic glycerol-3-phosphate dehydrogenase subunit A",,,
anaerobic nucleoside-triphosphate reductase activating system,"nrdG"" // ""nrdD",TUPLE // CPLX0-229 // 1 // TUPLE // RNTRACTIV-MONOMER // 2 // TUPLE // RIBONUCLEOSIDE-TRIP-REDUCT-CPLX // 1 // TUPLE // RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER // 2,"anaerobic ribonucleoside-triphosphate reductase activating protein"" // ""anaerobic ribonucleoside-triphosphate reductase",,,
anaerobic ribonucleoside-triphosphate reductase,nrdD,TUPLE // RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER // 2,anaerobic ribonucleoside-triphosphate reductase,,,
anaerobic ribonucleoside-triphosphate reductase activating protein,nrdG,TUPLE // RNTRACTIV-MONOMER // 2,anaerobic ribonucleoside-triphosphate reductase activating protein,,,
"anthranilate synthase subunit TrpE"" // ""anthranilate synthase subunit TrpD","trpD"" // ""trpE",TUPLE // ANTHRANSYNCOMPII-MONOMER // 2 // TUPLE // ANTHRANSYNCOMPI-MONOMER // 2,"anthranilate synthase subunit TrpD"" // ""anthranilate synthase subunit TrpE",,,
anti-sigma factor stabilizing protein RseB,rseB,TUPLE // G7348-MONOMER // 2,anti-sigma factor stabilizing protein RseB,,,
antitoxin/DNA-binding transcriptional repressor YefM,yefM,TUPLE // EG12844-MONOMER // 2,YefM antitoxin of the YoeB-YefM toxin-antitoxin pair and DNA binding transcriptional repressor,,,
arabinose ABC transporter,"araF"" // ""araH"" // ""araG",TUPLE // ARAF-MONOMER // 1 // TUPLE // ARAH-MONOMER // 2 // TUPLE // ARAG-MONOMER // 2,"arabinose ABC transporter periplasmic binding protein"" // ""arabinose ABC transporter membrane subunit"" // ""arabinose ABC transporter ATP binding subunit",,,
AraC DNA-binding transcriptional dual regulator,araC,TUPLE // PD00242 // 2,DNA-binding transcriptional dual regulator AraC,,,
"arginine decarboxylase, biosynthetic",speA,TUPLE // ARGDECARBOXBIO-MONOMER // 4,"arginine decarboxylase, biosynthetic",,,
"arginine decarboxylase, degradative",adiA,TUPLE // ARGDECARBOXDEG-MONOMER // 10,"arginine decarboxylase, degradative",,,
arginine:agmatine antiporter,adiC,TUPLE // YJDE-MONOMER // 2,arginine:agmatine antiporter,,,
argininosuccinate synthetase,argG,TUPLE // ARGSUCCINSYN-MONOMER // 4,argininosuccinate synthetase,,,
aromatic carboxylic acid efflux pump,"aaeB"" // ""aaeA",TUPLE // G7685-MONOMER // 1 // TUPLE // G7686-MONOMER // 1,"aromatic carboxylic acid efflux pump subunit AaeB"" // ""aromatic carboxylic acid efflux pump membrane fusion protein",,,
arsenite/antimonite:H<sup>+</sup> antiporter,arsB,TUPLE // ARSF-MONOMER // 2,arsenite/antimonite:H<sup>+</sup> antiporter,,,
arylamine <i>N</i>-acetyltransferase,nhoA,TUPLE // G6770-MONOMER // 2,arylamine <i>N</i>-acetyltransferase,,,
asparaginase II,ansB,TUPLE // ANSB-MONOMER // 4,asparaginase II,,,
asparagine synthetase A,asnA,TUPLE // ASNSYNA-MONOMER // 2,asparagine synthetase A,,,
asparagine synthetase B,asnB,TUPLE // ASNSYNB-MONOMER // 2,asparagine synthetase B,,,
asparagine&mdash;tRNA ligase,asnS,TUPLE // ASNS-MONOMER // 2,asparagine&mdash;tRNA ligase,,,
aspartate 1-decarboxylase,panD,TUPLE // MONOMER0-1843 // 4 // TUPLE // MONOMER0-1842 // 4,"PanD &beta; cleavage product"" // ""PanD &alpha; cleavage product"" // ""aspartate 1-decarboxylase proenzyme",,,
aspartate aminotransferase,aspC,TUPLE // ASPAMINOTRANS-MONOMER // 2,aspartate aminotransferase,,,
aspartate ammonia-lyase,aspA,TUPLE // ASPARTASE-MONOMER // 4,aspartate ammonia-lyase,,,
"aspartate carbamoyltransferase catalytic subunit"" // ""aspartate carbamoyltransferase, regulatory subunit","pyrI"" // ""pyrB",TUPLE // ASPCARBREG-DIMER // 3 // TUPLE // ASPCARBREG-MONOMER // 6 // TUPLE // ASPCARBCAT-TRIMER // 2 // TUPLE // ASPCARBCAT-MONOMER // 6,"aspartate carbamoyltransferase, PyrI subunit"" // ""aspartate carbamoyltransferase catalytic subunit",,,
aspartate carbamoyltransferase catalytic subunit,pyrB,TUPLE // ASPCARBCAT-MONOMER // 3,aspartate carbamoyltransferase catalytic subunit,,,
"aspartate carbamoyltransferase, regulatory subunit",pyrI,TUPLE // ASPCARBREG-MONOMER // 2,"aspartate carbamoyltransferase, PyrI subunit",,,
aspartate kinase III,lysC,TUPLE // ASPKINIII-MONOMER // 2,aspartate kinase III,,,
aspartate&mdash;tRNA ligase,aspS,TUPLE // ASPS-MONOMER // 2,aspartate&mdash;tRNA ligase,,,
aspartate-semialdehyde dehydrogenase,asd,TUPLE // ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER // 2,aspartate-semialdehyde dehydrogenase,,,
assimilatory sulfite reductase (NADPH),"cysI"" // ""cysJ",TUPLE // BETACOMP-MONOMER // 4 // TUPLE // CPLX0-7841 // 1 // TUPLE // ALPHACOMP-MONOMER // 8,"sulfite reductase, hemoprotein subunit"" // ""sulfite reductase, flavoprotein subunit",,,
ATP dependent structure specific DNA nuclease,"sbcD"" // ""sbcC",TUPLE // EG11094-MONOMER // 1 // TUPLE // EG10927-MONOMER // 1,"ATP dependent, structure specific DNA nuclease - SbcD subunit"" // ""ATP dependent, structure specific DNA nuclease - SbcC subunit",,,
ATP phosphoribosyltransferase,hisG,TUPLE // ATPPHOSRIBOSTRANS-MONOMER // 2,ATP phosphoribosyltransferase,,,
"ATP synthase F<sub>o</sub> complex"" // ""ATP synthase F<sub>1</sub> complex","atpC"" // ""atpH"" // ""atpA"" // ""atpG"" // ""atpD"" // ""atpE"" // ""atpF"" // ""atpB",TUPLE // F-1-CPLX // 1 // TUPLE // ATPC-MONOMER // 1 // TUPLE // ATPH-MONOMER // 1 // TUPLE // ATPA-MONOMER // 3 // TUPLE // ATPA-CPLX // 1 // TUPLE // ATPG-MONOMER // 1 // TUPLE // ATPD-MONOMER // 3 // TUPLE // ATPD-CPLX // 1 // TUPLE // F-O-CPLX // 1 // TUPLE // ATPE-MONOMER // 10 // TUPLE // ATPE-CPLX // 1 // TUPLE // ATPF-MONOMER // 2 // TUPLE // ATPF-CPLX // 1 // TUPLE // ATPB-MONOMER // 1,"ATP synthase F<sub>1</sub> complex subunit &epsilon;"" // ""ATP synthase F<sub>1</sub> complex subunit &delta;"" // ""ATP synthase F<sub>1</sub> complex subunit &alpha;"" // ""ATP synthase F<sub>1</sub> complex subunit &gamma;"" // ""ATP synthase F<sub>1</sub> complex subunit &beta;"" // ""ATP synthase F<sub>o</sub> complex subunit c"" // ""ATP synthase F<sub>o</sub> complex subunit b"" // ""ATP synthase F<sub>o</sub> complex subunit a",,,
ATP synthase F<sub>1</sub> complex,"atpD"" // ""atpG"" // ""atpA"" // ""atpH"" // ""atpC",TUPLE // ATPD-CPLX // 1 // TUPLE // ATPD-MONOMER // 3 // TUPLE // ATPG-MONOMER // 1 // TUPLE // ATPA-CPLX // 1 // TUPLE // ATPA-MONOMER // 3 // TUPLE // ATPH-MONOMER // 1 // TUPLE // ATPC-MONOMER // 1,"ATP synthase F<sub>1</sub> complex subunit &beta;"" // ""ATP synthase F<sub>1</sub> complex subunit &gamma;"" // ""ATP synthase F<sub>1</sub> complex subunit &alpha;"" // ""ATP synthase F<sub>1</sub> complex subunit &delta;"" // ""ATP synthase F<sub>1</sub> complex subunit &epsilon;",,,
ATP synthase F<sub>1</sub> complex subunit &alpha;,atpA,TUPLE // ATPA-MONOMER // 3,ATP synthase F<sub>1</sub> complex subunit &alpha;,,,
ATP synthase F<sub>1</sub> complex subunit &beta;,atpD,TUPLE // ATPD-MONOMER // 3,ATP synthase F<sub>1</sub> complex subunit &beta;,,,
ATP synthase F<sub>o</sub> complex,"atpB"" // ""atpF"" // ""atpE",TUPLE // ATPB-MONOMER // 1 // TUPLE // ATPF-CPLX // 1 // TUPLE // ATPF-MONOMER // 2 // TUPLE // ATPE-CPLX // 1 // TUPLE // ATPE-MONOMER // 10,"ATP synthase F<sub>o</sub> complex subunit a"" // ""ATP synthase F<sub>o</sub> complex subunit b"" // ""ATP synthase F<sub>o</sub> complex subunit c",,,
ATP synthase F<sub>o</sub> complex - subunit b,atpF,TUPLE // ATPF-MONOMER // 2,ATP synthase F<sub>o</sub> complex subunit b,,,
ATP synthase F<sub>o</sub> complex - subunit c,atpE,TUPLE // ATPE-MONOMER // 10,ATP synthase F<sub>o</sub> complex subunit c,,,
ATP-dependent DNA helicase Rep,rep,TUPLE // EG10837-MONOMER // 2,ATP-dependent DNA helicase Rep,,,
ATP-dependent Lipid A-core flippase,msbA,TUPLE // EG10613-MONOMER // 2,ATP-binding lipopolysaccharide transport protein,,,
ATP-independent periplasmic chaperone,spy,TUPLE // G6939-MONOMER // 2,ATP-independent periplasmic chaperone,,,
"Autoinducer-2 ABC transporter periplasmic binding protein"" // ""Autoinducer-2 ABC transporter membrane subunit LsrD"" // ""Autoinducer-2 ABC transporter membrane subunit LsrC"" // ""Autoinducer-2 ABC transporter ATP binding subunit","lsrA"" // ""lsrC"" // ""lsrD"" // ""lsrB",TUPLE // YDEX-MONOMER // 2 // TUPLE // YDEY-MONOMER // 1 // TUPLE // YDEZ-MONOMER // 1 // TUPLE // YNEA-MONOMER // 1,"Autoinducer-2 ABC transporter ATP binding subunit"" // ""Autoinducer-2 ABC transporter membrane subunit LsrC"" // ""Autoinducer-2 ABC transporter membrane subunit LsrD"" // ""Autoinducer-2 ABC transporter periplasmic binding protein",,,
bacterial condensin MukBEF,"mukE"" // ""mukF"" // ""mukB",TUPLE // CPLX0-7697 // 1 // TUPLE // EG11252-MONOMER // 4 // TUPLE // EG12165-MONOMER // 2 // TUPLE // CPLX0-7698 // 1 // TUPLE // CPLX0-7696 // 1 // TUPLE // EG10618-MONOMER // 2,"chromosome partitioning protein MukE"" // ""chromosome partitioning protein MukF"" // ""chromosome partitioning protein MukB",,,
bacterioferritin,bfr,TUPLE // EG10113-MONOMER // 24,bacterioferritin,,,
&beta; complex,atoA,TUPLE // ATOA-MONOMER // 2,acetyl-CoA:acetoacetyl-CoA transferase subunit &beta;,,,
&beta;-glucuronidase,uidA,TUPLE // BETA-GLUCURONID-MONOMER // 4,&beta;-glucuronidase,,,
&beta;-galactosidase,lacZ,TUPLE // BETAGALACTOSID-MONOMER // 4,&beta;-galactosidase,,,
&beta;-glucoside specific PTS enzyme II,ascF,TUPLE // ASCF-MONOMER // 2,&beta;-glucoside specific PTS enzyme IIBC component,,,
&beta;-glucoside specific PTS enzyme II - cys24 phosphorylated,bglF,TUPLE // BGLF-MONOMER // 2,&beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase,,,
&beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase,bglF,TUPLE // BGLF-MONOMER // 2,&beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase,,,
&beta;-hydroxyacyl-acyl carrier protein dehydratase/isomerase,fabA,TUPLE // FABA-MONOMER // 2,&beta;-hydroxyacyl-acyl carrier protein dehydratase/isomerase,,,
&beta;-ketoacyl-[acyl carrier protein] synthase I,fabB,TUPLE // FABB-MONOMER // 2,&beta;-ketoacyl-[acyl carrier protein] synthase I,,,
&beta;-ketoacyl-[acyl carrier protein] synthase II,fabF,TUPLE // 3-OXOACYL-ACP-SYNTHII-MONOMER // 2,&beta;-ketoacyl-[acyl carrier protein] synthase II,,,
&beta;-ketoacyl-[acyl carrier protein] synthase III,fabH,TUPLE // FABH-MONOMER // 2,&beta;-ketoacyl-[acyl carrier protein] synthase III,,,
betaine aldehyde dehydrogenase,betB,TUPLE // BADH-MONOMER // 4,betaine aldehyde dehydrogenase,,,
BglG - his101 phosphorylated,bglG,TUPLE // EG10116-MONOMER // 2,transcriptional antiterminator BglG,,,
BglG - his208 phosphorylated,bglG,TUPLE // EG10116-MONOMER // 2,transcriptional antiterminator BglG,,,
bifunctional 3-demethylubiquinone-<i>8</i> 3-<i>O</i>-methyltransferase and 2-octaprenyl-6-hydroxyphenol methylase,ubiG,TUPLE // DHHB-METHYLTRANSFER-MONOMER // 2,bifunctional 3-demethylubiquinone-<i>8</i> 3-<i>O</i>-methyltransferase and 2-octaprenyl-6-hydroxyphenol methylase,,,
"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase",folD,TUPLE // FOLD-MONOMER // 2,"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase",,,
bifunctional aconitate hydratase B and 2-methylisocitrate dehydratase,acnB,TUPLE // ACONITATEDEHYDRB-MONOMER // 2,bifunctional aconitate hydratase B and 2-methylisocitrate dehydratase,,,
bifunctional sensory histidine kinase PhoQ,phoQ,TUPLE // PHOQ-MONOMER // 2,sensory histidine kinase PhoQ,,,
biotin carboxyl carrier protein (dimer),accB,TUPLE // BCCP-BIOTIN // 2,biotin carboxyl carrier protein,,,
biotin carboxylase,accC,TUPLE // BIOTIN-CARBOXYL-MONOMER // 2,biotin carboxylase,,,
biotin synthase,bioB,TUPLE // BIOTIN-SYN-MONOMER // 2,biotin synthase,,,
branched chain amino acid / phenylalanine ABC transporter,"livJ"" // ""livM"" // ""livH"" // ""livG"" // ""livF",TUPLE // LIVJ-MONOMER // 1 // TUPLE // LIVM-MONOMER // 1 // TUPLE // LIVH-MONOMER // 1 // TUPLE // LIVG-MONOMER // 1 // TUPLE // LIVF-MONOMER // 1,"branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein"" // ""branched chain amino acid/phenylalanine ABC transporter membrane subunit LivM"" // ""branched chain amino acid/phenylalanine ABC transporter membrane subunit LivH"" // ""branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivG"" // ""branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivF",,,
branched-chain-amino-acid aminotransferase,ilvE,TUPLE // BRANCHED-CHAINAMINOTRANSFER-MONOMER // 6,branched-chain-amino-acid aminotransferase,,,
c-di-GMP-binding biofilm dispersal mediator protein,bdcA,TUPLE // G7880-MONOMER // 2,c-di-GMP-binding biofilm dispersal mediator protein,,,
"carbamoyl phosphate synthetase subunit &beta;"" // ""carbamoyl phosphate synthetase subunit &alpha;","carA"" // ""carB",TUPLE // CARBPSYN-SMALL // 2 // TUPLE // CARBPSYN-LARGE // 2,"carbamoyl phosphate synthetase subunit &alpha;"" // ""carbamoyl phosphate synthetase subunit &beta;",,,
carbon storage regulator,csrA,TUPLE // EG11447-MONOMER // 2,carbon storage regulator,,,
carbon-phosphorus lyase core complex,"phnG"" // ""phnH"" // ""phnI"" // ""phnJ",TUPLE // EG10716-MONOMER // 2 // TUPLE // EG10717-MONOMER // 2 // TUPLE // EG10718-MONOMER // 2 // TUPLE // EG10719-MONOMER // 2,"carbon-phosphorus lyase core complex subunit PhnG"" // ""carbon-phosphorus lyase core complex subunit PhnH"" // ""carbon-phosphorus lyase core complex subunit PhnI"" // ""carbon-phosphorus lyase core complex subunit PhnJ",,,
carbonic anhydrase 1,cynT,TUPLE // CARBODEHYDRAT-MONOMER // 2,carbonic anhydrase 1,,,
carbonic anhydrase 2,can,TUPLE // EG12319-MONOMER // 4,carbonic anhydrase 2,,,
carboxy-<i>S</i>-adenosyl-L-methionine synthase,cmoA,TUPLE // G7020-MONOMER // 2,carboxy-<i>S</i>-adenosyl-L-methionine synthase,,,
carboxylate-amine ligase,ybdK,TUPLE // G6326-MONOMER // 2,carboxylate-amine ligase,,,
carboxylesterase,yjfP,TUPLE // G7853-MONOMER // 2,carboxylesterase,,,
carnitine monooxygenase,"yeaW"" // ""yeaX",TUPLE // G6988-MONOMER // 1 // TUPLE // G6989-MONOMER // 1,"carnitine monooxygenase subunit YeaW"" // ""carnitine monooxygenase subunit YeaX",,,
Cas1-Cas2 complex,"cas1"" // ""cas2",TUPLE // CPLX0-7914 // 1 // TUPLE // G7425-MONOMER // 2 // TUPLE // CPLX0-8173 // 1 // TUPLE // EG12845-MONOMER // 2,"multifunctional nuclease Cas1"" // ""Cas2 protein",,,
Cas2 dimer,cas2,TUPLE // EG12845-MONOMER // 2,Cas2 protein,,,
catabolic threonine dehydratase,tdcB,TUPLE // THREDEHYDCAT-MONOMER // 4,catabolic threonine dehydratase,,,
catalase II,katE,TUPLE // HYDROPEROXIDII-MONOMER // 4,catalase II,,,
cell division factor ZapB,zapB,TUPLE // EG11878-MONOMER // 2,cell division factor ZapB,,,
cell division factor ZapD,zapD,TUPLE // EG12313-MONOMER // 2,cell division factor ZapD,,,
cell division protein ZapA,zapA,TUPLE // EG12878-MONOMER // 4,cell division protein ZapA,,,
cellulose synthase,"bcsA"" // ""bcsB",TUPLE // EG12260-MONOMER // 1 // TUPLE // EG12259-MONOMER // 1,"cellulose synthase catalytic subunit"" // ""cellulose synthase periplasmic subunit",,,
chaperone protein DnaJ,dnaJ,TUPLE // EG10240-MONOMER // 2,chaperone protein DnaJ,,,
|Che-Acplx|,,,,,,
chemotaxis protein CheA(L),cheA,TUPLE // PROTEIN-CHEA // 2,"CheA(L) - phosphorylated"" // ""chemotaxis protein CheA(S)"" // ""chemotaxis protein CheA",,,
chemotaxis protein CheZ,cheZ,TUPLE // CHEZ-MONOMER // 2,chemotaxis protein CheZ,,,
chemotaxis signaling complex - aspartate sensing,"tar"" // ""cheW"" // ""cheA",TUPLE // CPLX0-8102 // 3 // TUPLE // TAR-MONOMER // 6 // TUPLE // CHEW-MONOMER // 2 // TUPLE // CHEA-CPLX // 1 // TUPLE // PROTEIN-CHEA // 2,"methyl-accepting chemotaxis protein Tar"" // ""chemotaxis protein CheW"" // ""CheA(L) - phosphorylated"" // ""chemotaxis protein CheA(S)"" // ""chemotaxis protein CheA",,,
chemotaxis signaling complex - dipeptide sensing,"tap"" // ""cheW"" // ""cheA",TUPLE // CPLX0-8104 // 3 // TUPLE // TAP-MONOMER // 6 // TUPLE // CHEW-MONOMER // 2 // TUPLE // CHEA-CPLX // 1 // TUPLE // PROTEIN-CHEA // 2,"methyl-accepting chemotaxis protein Tap"" // ""chemotaxis protein CheW"" // ""CheA(L) - phosphorylated"" // ""chemotaxis protein CheA(S)"" // ""chemotaxis protein CheA",,,
chemotaxis signaling complex - ribose/galactose/glucose sensing,"trg"" // ""cheW"" // ""cheA",TUPLE // CPLX0-8105 // 3 // TUPLE // TRG-MONOMER // 6 // TUPLE // CHEW-MONOMER // 2 // TUPLE // CHEA-CPLX // 1 // TUPLE // PROTEIN-CHEA // 2,"methyl-accepting chemotaxis protein Trg"" // ""chemotaxis protein CheW"" // ""CheA(L) - phosphorylated"" // ""chemotaxis protein CheA(S)"" // ""chemotaxis protein CheA",,,
chemotaxis signaling complex - serine sensing,"tsr"" // ""cheA"" // ""cheW",TUPLE // CPLX0-8103 // 3 // TUPLE // TSR-MONOMER // 6 // TUPLE // CHEA-CPLX // 1 // TUPLE // PROTEIN-CHEA // 2 // TUPLE // CHEW-MONOMER // 2,"methyl-accepting chemotaxis protein Tsr"" // ""CheA(L) - phosphorylated"" // ""chemotaxis protein CheA(S)"" // ""chemotaxis protein CheA"" // ""chemotaxis protein CheW",,,
chloride:H<sup>+</sup> antiporter ClcA,clcA,TUPLE // YADQ-MONOMER // 2,chloride:H<sup>+</sup> antiporter ClcA,,,
chorismate synthase,aroC,TUPLE // AROC-MONOMER // 4,chorismate synthase,,,
ChpB-ChpS complex,"chpS"" // ""chpB",TUPLE // EG11250-MONOMER // 1 // TUPLE // EG12096-MONOMER // 1,"ChpS antitoxin of the ChpB-ChpS toxin-antitoxin system"" // ""endoribonuclease toxin ChpB",,,
chromate reductase,yieF,TUPLE // EG11723-MONOMER // 2,chromate reductase,,,
chromosome partitioning protein MukB,mukB,TUPLE // EG10618-MONOMER // 2,chromosome partitioning protein MukB,,,
"citramalate lyase, active",,,,,,
"citramalate lyase, inactive",,,,,,
citrate lyase,"citE"" // ""citF"" // ""citD",TUPLE // CITRYLY-CPLX // 1 // TUPLE // CITRYLY-MONOMER // 6 // TUPLE // CITTRANS-CPLX // 1 // TUPLE // CITTRANS-MONOMER // 6 // TUPLE // ACPSUB-CPLX // 1 // TUPLE // ACPSUB-MONOMER // 6,"citrate lyase citryl-acyl carrier protein lyase subunit"" // ""citrate lyase citrate-acyl carrier protein transferase subunit"" // ""citrate lyase acyl carrier protein subunit",,,
citrate lyase [acyl carrier protein] component,citD,TUPLE // ACPSUB-MONOMER // 6,citrate lyase acyl carrier protein subunit,,,
"citrate lyase, citrate-acyl carrier protein transferase component",citF,TUPLE // CITTRANS-MONOMER // 6,citrate lyase citrate-acyl carrier protein transferase subunit,,,
"citrate lyase, citryl-acyl carrrier protein lyase component",citE,TUPLE // CITRYLY-MONOMER // 6,citrate lyase citryl-acyl carrier protein lyase subunit,,,
"citrate lyase, inactive","citE"" // ""citF"" // ""citD",TUPLE // CITRYLY-CPLX // 1 // TUPLE // CITRYLY-MONOMER // 6 // TUPLE // CITTRANS-CPLX // 1 // TUPLE // CITTRANS-MONOMER // 6 // TUPLE // ACPSUB-CPLX // 1 // TUPLE // ACPSUB-MONOMER // 6,"citrate lyase citryl-acyl carrier protein lyase subunit"" // ""citrate lyase citrate-acyl carrier protein transferase subunit"" // ""citrate lyase acyl carrier protein subunit",,,
citrate synthase,gltA,TUPLE // CITSYN-MONOMER // 6,citrate synthase,,,
ClpA ATP-dependent protease specificity component and chaperone,clpA,TUPLE // EG10156-MONOMER // 6,ATP-dependent Clp protease ATP-binding subunit ClpA,,,
ClpAP,"clpA"" // ""clpP",TUPLE // CPLX0-881 // 2 // TUPLE // EG10156-MONOMER // 12 // TUPLE // CPLX0-3101 // 1 // TUPLE // EG10158-MONOMER // 14,"ATP-dependent Clp protease ATP-binding subunit ClpA"" // ""ATP-dependent Clp protease proteolytic subunit",,,
ClpAXP,"clpX"" // ""clpA"" // ""clpP",TUPLE // CPLX0-3102 // 1 // TUPLE // EG10159-MONOMER // 6 // TUPLE // CPLX0-881 // 1 // TUPLE // EG10156-MONOMER // 6 // TUPLE // CPLX0-3101 // 1 // TUPLE // EG10158-MONOMER // 14,"ATP-dependent Clp protease ATP-binding subunit ClpX"" // ""ATP-dependent Clp protease ATP-binding subunit ClpA"" // ""ATP-dependent Clp protease proteolytic subunit",,,
ClpB chaperone,clpB,TUPLE // EG10157-MONOMER // 6,ClpB chaperone,,,
ClpP serine protease,clpP,TUPLE // EG10158-MONOMER // 14,ATP-dependent Clp protease proteolytic subunit,,,
ClpX ATP-dependent protease specificity component and chaperone,clpX,TUPLE // EG10159-MONOMER // 6,ATP-dependent Clp protease ATP-binding subunit ClpX,,,
ClpXP,"clpX"" // ""clpP",TUPLE // CPLX0-3102 // 2 // TUPLE // EG10159-MONOMER // 12 // TUPLE // CPLX0-3101 // 1 // TUPLE // EG10158-MONOMER // 14,"ATP-dependent Clp protease ATP-binding subunit ClpX"" // ""ATP-dependent Clp protease proteolytic subunit",,,
ClpXP protease specificity-enhancing factor,sspB,TUPLE // EG10978-MONOMER // 2,ClpXP protease specificity-enhancing factor,,,
cobinamide-P guanylyltransferase / cobinamide kinase,cobU,TUPLE // COBU-MONOMER // 2,cobinamide-P guanylyltransferase / cobinamide kinase,,,
Colicin E9 translocon,"ompF"" // ""tolB",TUPLE // CPLX0-7534 // 1 // TUPLE // EG10671-MONOMER // 3 // TUPLE // EG11008-MONOMER // 1,"outer membrane porin F"" // ""Tol-Pal system periplasmic protein TolB",,,
conserved DNA-binding protein,ybaB,TUPLE // EG11100-MONOMER // 2,conserved DNA-binding protein YbaB,,,
conserved protein,ydiE,TUPLE // EG12391-MONOMER // 2,conserved protein YdiE,,,
copper binding protein CutA,cutA,TUPLE // EG12177-MONOMER // 3,copper binding protein CutA,,,
copper-containing amine oxidase,tynA,TUPLE // AMINEOXID-MONOMER // 2,copper-containing amine oxidase,,,
copper/silver export system,"cusA"" // ""cusF"" // ""cusB"" // ""cusC",TUPLE // YBDE-MONOMER // 3 // TUPLE // G6321-MONOMER // 1 // TUPLE // G6322-MONOMER // 6 // TUPLE // G6320-MONOMER // 3,"copper/silver export system RND permease"" // ""copper/silver export system periplasmic binding protein"" // ""copper/silver export system membrane fusion protein"" // ""copper/silver export system outer membrane channel",,,
coproporphyrinogen III oxidase,hemF,TUPLE // COPROGENOXI-MONOMER // 2,coproporphyrinogen III oxidase,,,
"CP4-57 prophage; RNase LS, toxin of the RnlAB toxin-antitoxin system",rnlA,TUPLE // G7365-MONOMER // 2,"CP4-57 prophage; RNase LS, toxin of the RnlAB toxin-antitoxin system",,,
